District/Town,Province,Country,Lat,Long
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
NA,NA,Philippines,,
Victoria,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
Mabitac,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
Los Banos,Laguna,Philippines,,
NA,NA,Philippines,,
Namulditan,Ifugao,Philippines,,
Calauan,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
NA,NA,Philippines,,
Victoria,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
Mabitac,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
Los Banos,Laguna,Philippines,,
NA,NA,Philippines,,
Namulditan,Ifugao,Philippines,,
Victoria,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
Tayabas,Quezon,Philippines,,
Tayabas,Quezon,Philippines,,
Tayabas,Quezon,Philippines,,
Almiera,Biliran,Philippines,NA,NA
Almiera,Biliran,Philippines,NA,NA
Almiera,Biliran,Philippines,NA,NA
Almiera,Biliran,Philippines,NA,NA
Almiera,Biliran,Philippines,NA,NA
Victoria,Laguna,Philippines,,
Almiera,Biliran,Philippines,NA,NA
Almiera,Biliran,Philippines,NA,NA
Calbiga,Samar,Philippines,,
Calbiga,Samar,Philippines,,
Calbiga,Samar,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Victoria,Laguna,Philippines,,
Tantangan,South Cotabato,Philippines,,
Tantangan,South Cotabato,Philippines,,
Tantangan,South Cotabato,Philippines,,
Tantangan,South Cotabato,Philippines,,
Tantangan,South Cotabato,Philippines,,
Tantangan,South Cotabato,Philippines,,
Tantangan,South Cotabato,Philippines,,
M'Lang,North Cotabato,Philippines,,
M'Lang,North Cotabato,Philippines,,
M'Lang,North Cotabato,Philippines,,
Victoria,Laguna,Philippines,,
M'Lang,North Cotabato,Philippines,,
M'Lang,North Cotabato,Philippines,,
Norala,South Cotabato,Philippines,,
Norala,South Cotabato,Philippines,,
Norala,South Cotabato,Philippines,,
Lupon,Davao Oriental,Philippines,,
Lupon,Davao Oriental,Philippines,,
Lupon,Davao Oriental,Philippines,,
Lupon,Davao Oriental,Philippines,,
Lupon,Davao Oriental,Philippines,,
Victoria,Laguna,Philippines,,
Lupon,Davao Oriental,Philippines,,
Lupon,Davao Oriental,Philippines,,
Lupon,Davao Oriental,Philippines,,
Lupon,Davao Oriental,Philippines,,
Lupon,Davao Oriental,Philippines,,
Banay-Banay,Davao Oriental,Philippines,NA,NA
Banay-Banay,Davao Oriental,Philippines,NA,NA
Banay-Banay,Davao Oriental,Philippines,NA,NA
Dujali,Davao Del Norte,Philippines,,
Dujali,Davao Del Norte,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
New Corella,Davao Del Norte,Philippines,,
Agoo,La union,Philippines,16.3223973,120.3670036
Agoo,La union,Philippines,16.3223973,120.3670036
Agoo,La union,Philippines,16.3223973,120.3670036
Agoo,La union,Philippines,16.3223973,120.3670036
Agoo,La union,Philippines,16.3223973,120.3670036
Asingan,Pangasinan,Philippines,16.0037829,120.6702443
Asingan,Pangasinan,Philippines,16.0037829,120.6702443
Asingan,Pangasinan,Philippines,16.0037829,120.6702443
Curimao,Ilocos Norte,Philippines,,
Victoria,Laguna,Philippines,,
San Juan,Ilocos Sur,Philippines,,
Solana,Cagayan,Philippines,,
Solana,Cagayan,Philippines,,
Solana,Cagayan,Philippines,,
Solana,Cagayan,Philippines,,
Solana,Cagayan,Philippines,,
Solana,Cagayan,Philippines,,
Solana,Cagayan,Philippines,,
Lucban,Isabela,Philippines,,
Lucban,Isabela,Philippines,,
Victoria,Laguna,Philippines,,
Lucban,Isabela,Philippines,,
LIAN,Batangas,Philippines,,
LIAN,Batangas,Philippines,,
Almiera,Biliran,Philippines,NA,NA
Calbiga,Samar,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
New Corella,Davao Del Norte,Philippines,,
Victoria,Laguna,Philippines,,
New Corella,Davao Del Norte,Philippines,,
New Corella,Davao Del Norte,Philippines,,
Agoo,La union,Philippines,16.3223973,120.3670036
San Juan,Ilocos Sur,Philippines,,
San Juan,Ilocos Sur,Philippines,,
San Juan,Ilocos Sur,Philippines,,
Lucban,Isabela,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Tayabas,Quezon,Philippines,,
Tayabas,Quezon,Philippines,,
Victoria,Laguna,Philippines,,
Tayabas,Quezon,Philippines,,
New Corella,Davao Del Norte,Philippines,,
New Corella,Davao Del Norte,Philippines,,
New Corella,Davao Del Norte,Philippines,,
Lucban,Isabela,Philippines,,
Peam Ror,Prey Veng,Cambodia,,
Peam Ror,Prey Veng,Cambodia,,
Peam Ror,Prey Veng,Cambodia,,
Peam Ror,Prey Veng,Cambodia,,
Peam Ror,Prey Veng,Cambodia,,
Victoria,Laguna,Philippines,,
Peam Ror,Prey Veng,Cambodia,,
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Bati,Takeo,Cambodia,,
Bati,Takeo,Cambodia,,
Bati,Takeo,Cambodia,,
Bati,Takeo,Cambodia,,
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Victoria,Laguna,Philippines,,
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Victoria,Laguna,Philippines,,
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Gia Lam,Ha Noi City,Vietnam,,
Gia Lam,Ha Noi City,Vietnam,,
Mang Thit,Vinh Long,Vietnam,,
Mang Thit,Vinh Long,Vietnam,,
Mang Thit,Vinh Long,Vietnam,,
Mang Thit,Vinh Long,Vietnam,,
Mang Thit,Vinh Long,Vietnam,,
Quang Xuong,Thanh Hoa,Vietnam,,
Victoria,Laguna,Philippines,,
Nghia Hung,Nam Dinh,Vietnam,,
Thanh Oai,Ha Noi City,Vietnam,,
Thanh Liem,Ha Nam,Vietnam,,
Tinh Gia,Thanh Hoa,Vietnam,,
N/A,Can Tho city,Vietnam,,
N/A,Can Tho city,Vietnam,,
Hiep Hoa,Bac Giang,Vietnam,,
N/A,Nghe An,Vietnam,,
N/A,Nghe An,Vietnam,,
Hung Ha,Thai Binh,Vietnam,,
Victoria,Laguna,Philippines,,
Hung Ha,Thai Binh,Vietnam,,
Thanh Oai,Ha Noi City,Vietnam,,
N/A,Nam Dinh,Vietnam,,
N/A,Nam Dinh,Vietnam,,
Thuong Tin,Ha Noi City,Vietnam,,
Gia Lam,Ha Noi City,Vietnam,,
Thuong Tin,Ha Noi City,Vietnam,,
Hiep Hoa,Bac Giang,Vietnam,,
Binh Xuyen,Vinh Phuc,Vietnam,,
An Lao,Hai Phong,Vietnam,20.8218475,106.557187
Victoria,Laguna,Philippines,,
Hung Ha,Thai Binh,Vietnam,,
N/A,Thua Thien-Hue,Vietnam,,
Quang Dien,Thua Thien-Hue,Vietnam,,
N/A,Thua Thien-Hue,Vietnam,,
N/A,Thua Thien-Hue,Vietnam,,
Gia Lam,Ha Noi City,Vietnam,,
An Lao,Hai Phong,Vietnam,20.8218475,106.557187
Hiep Hoa,Bac Giang,Vietnam,,
N/A,Ninh Binh,Vietnam,,
N/A,Can Tho city,Vietnam,,
Victoria,Laguna,Philippines,,
N/A,Ninh Binh,Vietnam,,
N/A,Can Tho city,Vietnam,,
N/A,Vinh Phuc,Vietnam,,
Gia Lam,Ha Noi City,Vietnam,,
Hiep Hoa,Bac Giang,Vietnam,,
Thuong Tin,Ha Noi City,Vietnam,,
An Lao,Hai Phong,Vietnam,20.8218475,106.557187
Thuong Tin,Ha Noi City,Vietnam,,
Nghia Hung,Nam Dinh,Vietnam,,
Nghia Hung,Nam Dinh,Vietnam,,
Victoria,Laguna,Philippines,,
N/A,Can Tho city,Vietnam,,
N/A,Ninh Binh,Vietnam,,
N/A,Ninh Binh,Vietnam,,
N/A,Nghe An,Vietnam,,
Gia Lam,Ha Noi City,Vietnam,,
N/A,Vinh Phuc,Vietnam,,
N/A,Vinh Phuc,Vietnam,,
Hiep Hoa,Bac Giang,Vietnam,,
Thanh Oai,Ha Noi City,Vietnam,,
Chau Thanh,Tien Giang,Vietnam,,
Victoria,Laguna,Philippines,,
Hung Ha,Thai Binh,Vietnam,,
Chau Thanh,An Giang,Vietnam,,
Chau Thanh,An Giang,Vietnam,,
Giang Thanh,Kien Giang,Vietnam,,
Giang Thanh,Kien Giang,Vietnam,,
Giang Thanh,Kien Giang,Vietnam,,
Chau Thanh,Ben Tre,Vietnam,,
Chau Thanh,Ben Tre,Vietnam,,
Chau Thanh,Ben Tre,Vietnam,,
N/A,Ha Nam,Vietnam,,
Victoria,Laguna,Philippines,,
N/A,Ha Nam,Vietnam,,
N/A,Ha Nam,Vietnam,,
N/A,Ha Nam,Vietnam,,
Hung Ha,Thai Binh,Vietnam,,
Thai Binh,Thai Binh,Vietnam,,
Thai Binh,Thai Binh,Vietnam,,
Hoai Duc,Ha Noi City,Vietnam,,
Hoai Duc,Ha Noi City,Vietnam,,
Dien Bien,Dien Bien,Vietnam,,
Tu Ky,Hai Duong,Vietnam,,
Victoria,Laguna,Philippines,,
Dien Bien,Dien Bien,Vietnam,,
Dien Bien,Dien Bien,Vietnam,,
Tu Ky,Hai Duong,Vietnam,,
Dien Bien,Dien Bien,Vietnam,,
Dien Bien,Dien Bien,Vietnam,,
Tu Ky,Hai Duong,Vietnam,,
Tu Ky,Hai Duong,Vietnam,,
Hoai Duc,Ha Noi City,Vietnam,,
Hoai Duc,Ha Noi City,Vietnam,,
Tu Ky,Hai Duong,Vietnam,,
Victoria,Laguna,Philippines,,
Tu Ky,Hai Duong,Vietnam,,
Dien Bien,Dien Bien,Vietnam,,
Hoai Duc,Ha Noi City,Vietnam,,
Hoai Duc,Ha Noi City,Vietnam,,
Dien Bien,Dien Bien,Vietnam,,
Dien Bien,Dien Bien,Vietnam,,
TaungTwinGyi,Magway Region,Myanmar,,
TaungTwinGyi,Magway Region,Myanmar,,
TaungTwinGyi,Magway Region,Myanmar,,
Victoria,Laguna,Philippines,,
TaungTwinGyi,Magway Region,Myanmar,,
TaungTwinGyi,Magway Region,Myanmar,,
TaungTwinGyi,Magway Region,Myanmar,,
TaungTwinGyi,Magway Region,Myanmar,,
TaungTwinGyi,Magway Region,Myanmar,,
TaungTwinGyi,Magway Region,Myanmar,,
TaungTwinGyi,Magway Region,Myanmar,,
TaungTwinGyi,Magway Region,Myanmar,,
TaungTwinGyi,Magway Region,Myanmar,,
TaungTwinGyi,Magway Region,Myanmar,,
Victoria,Laguna,Philippines,,
TaungTwinGyi,Magway Region,Myanmar,,
Aunglan,Magway Region,Myanmar,19.366667,95.216667
Aunglan,Magway Region,Myanmar,19.366667,95.216667
Aunglan,Magway Region,Myanmar,19.366667,95.216667
Aunglan,Magway Region,Myanmar,19.366667,95.216667
Aunglan,Magway Region,Myanmar,19.366667,95.216667
Pyi,Bago Region,Myanmar,,
Pyi,Bago Region,Myanmar,,
Padang,Bago Region,Myanmar,,
Padang,Bago Region,Myanmar,,
Victoria,Laguna,Philippines,,
Padang,Bago Region,Myanmar,,
Padang,Bago Region,Myanmar,,
Padang,Bago Region,Myanmar,,
Padang,Bago Region,Myanmar,,
Padang,Bago Region,Myanmar,,
Padang,Bago Region,Myanmar,,
Thayet,Bago Region,Myanmar,,
Thayet,Bago Region,Myanmar,,
Thayet,Bago Region,Myanmar,,
Thayet,Bago Region,Myanmar,,
Victoria,Laguna,Philippines,,
Thayet,Bago Region,Myanmar,,
Thayet,Bago Region,Myanmar,,
Thayet,Bago Region,Myanmar,,
Thayet,Bago Region,Myanmar,,
Thayet,Bago Region,Myanmar,,
Kyaungkhin,Ayeyarwady Region,Myanmar,,
Myaung Aung,Ayeyarwady Region,Myanmar,,
Myaung Aung,Ayeyarwady Region,Myanmar,,
Myaung Aung,Ayeyarwady Region,Myanmar,,
Victoria,Laguna,Philippines,,
Myaung Aung,Ayeyarwady Region,Myanmar,,
Myaung Aung,Ayeyarwady Region,Myanmar,,
Myaung Aung,Ayeyarwady Region,Myanmar,,
Htoo Gyi,Ayeyarwady Region,Myanmar,,
Htoo Gyi,Ayeyarwady Region,Myanmar,,
Ingapu,Ayeyarwady Region,Myanmar,,
Hinthada,Ayeyarwady Region,Myanmar,,
Hinthada,Ayeyarwady Region,Myanmar,,
Hinthada,Ayeyarwady Region,Myanmar,,
Hinthada,Ayeyarwady Region,Myanmar,,
Victoria,Laguna,Philippines,,
Hinthada,Ayeyarwady Region,Myanmar,,
Hinthada,Ayeyarwady Region,Myanmar,,
Hinthada,Ayeyarwady Region,Myanmar,,
Hinthada,Ayeyarwady Region,Myanmar,,
Hinthada,Ayeyarwady Region,Myanmar,,
Kaundgyi daunt,Ayeyarwady Region,Myanmar,,
Zaloung,Ayeyarwady Region,Myanmar,,
Zaloung,Ayeyarwady Region,Myanmar,,
Victoria,Laguna,Philippines,,
Zaloung,Ayeyarwady Region,Myanmar,,
Zaloung,Ayeyarwady Region,Myanmar,,
Zaloung,Ayeyarwady Region,Myanmar,,
Zaloung,Ayeyarwady Region,Myanmar,,
Zaloung,Ayeyarwady Region,Myanmar,,
Danuphyu,Ayeyarwady Region,Myanmar,,
Danuphyu,Ayeyarwady Region,Myanmar,,
Danuphyu,Ayeyarwady Region,Myanmar,,
Danuphyu,Ayeyarwady Region,Myanmar,,
Victoria,Laguna,Philippines,,
Naungtone,Ayeyarwady Region,Myanmar,,
Naungtone,Ayeyarwady Region,Myanmar,,
Naungtone,Ayeyarwady Region,Myanmar,,
Naungtone,Ayeyarwady Region,Myanmar,,
Hmawbi,Yangon Region,Myanmar,,
Hmawbi,Yangon Region,Myanmar,,
Hmawbi,Yangon Region,Myanmar,,
Hmawbi,Yangon Region,Myanmar,,
Hmawbi,Yangon Region,Myanmar,,
Victoria,Laguna,Philippines,,
Hmawbi,Yangon Region,Myanmar,,
Hmawbi,Yangon Region,Myanmar,,
Hmawbi,Yangon Region,Myanmar,,
Hmawbi,Yangon Region,Myanmar,,
DAR Patho,Naypyidaw Union Territory,Myanmar,,
DAR Rice,Naypyidaw Union Territory,Myanmar,,
DAR Hybrid,Naypyidaw Union Territory,Myanmar,,
DAR Agronomy,Naypyidaw Union Territory,Myanmar,,
DAR Legume,Naypyidaw Union Territory,Myanmar,,
Hmawbi,Yangon Region,Myanmar,,
Victoria,Laguna,Philippines,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
Victoria,Laguna,Philippines,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
Victoria,Laguna,Philippines,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
Victoria,Laguna,Philippines,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
Victoria,Laguna,Philippines,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
Victoria,Laguna,Philippines,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
Victoria,Laguna,Philippines,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
Victoria,Laguna,Philippines,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
Victoria,Laguna,Philippines,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
NA,NA,India,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
NA,Vinh Long,Vietnam,,
Hung Ha,Thai Binh,Vietnam,,
Subang,West Java,Indonesia,,
Subang,West Java,Indonesia,,
Kota Serang,West Java,Indonesia,,
Pandeglang,West Java,Indonesia,,
Subang,West Java,Indonesia,,
Karawang,West Java,Indonesia,,
Subang,West Java,Indonesia,,
Subang,West Java,Indonesia,,
Thoi Lai,Can Tho city,Vietnam,,
Kota Serang,West Java,Indonesia,,
Pandeglang,West Java,Indonesia,,
Karawang,West Java,Indonesia,,
Subang,West Java,Indonesia,,
Purwakarta,West Java,Indonesia,,
Subang,West Java,Indonesia,,
Karawang,West Java,Indonesia,,
Kota Serang,West Java,Indonesia,,
Pandeglang,West Java,Indonesia,,
Thoi Lai,Can Tho city,Vietnam,,
Karawang,West Java,Indonesia,,
Subang,West Java,Indonesia,,
